X,Y
399,5
398,27
393,41
393,41
391,61
399,74
392,75
395,85
390,92
390,100
398,98
398,100
392,104
395,106
398,106
398,106
399,105
392,112
399,114
399,117
401,366
401,366
401,366
407,366
407,366
408,368
409,368
403,373
404,371
404,373
407,373
404,376
409,375
409,373
400,381
401,381
403,390
401,360
408,394
404,401
405,425
404,401
405,425
404,427
408,426
405,431
408,437
406,439
405,456
404,463
404,244
406,246
402,249
403,249
408,254
409,254
405,259
408,256
408,257
409,260
409,262
403,271
405,274
404,276
404,276
402,279
407,284
408,297
403,300
402,304
404,306
402,316
407,322
403,342
408,354
406,356
402,356
405,356
409,356
409,364
35,155
33,159
20,159
44,159
51,160
20,163
18,167
59,173
45,175
41,178
47,185
56,190
22,188
19,198
27,200
45,200
45,205
48,207
49,207
55,207
26,213
49,213
57,213
17,215
27,215
17,217
30,217
17,219
17,221
23,222
35,217
41,228
23,233
45,233
50,235
29,236
28,237
18,237
18,238
30,238
31,238
24,247
40,250
20,255
35,260
42,260
17,265
56,265
48,270
27,272
40,272
43,272
38,275
35,275
42,277
38,277
49,277
58,277
40,280
53,280
49,285
62,285
39,283
57,283
40,290
50,290
58,290
44,295
55,295
33,304
39,304
56,304
10,310
50,310
50,310
18,312
38,312
47,312
17,313
39,313
29,322
32,323
53,323
26,325
26,325
22,330
39,330
26,340
20,341
19,342
48,348
45,383
50,5
50,9
50,19
50,58
50,66
50,80
50,84
50,120
50,123
50,208
50,282
50,288
50,297
50,359
50,377
50,395
59,2
56,1
52,6
52,8
54,9
53,13
56,16
57,16
57,25
51,20
52,39
54,58
58,59
59,64
55,73
57,73
59,73
55,86
52,122
59,180
59,185
57,190
52,278
58,282
55,285
58,286
57,296
57,360
53,368
56,373
56,376
58,375
59,378
52,380
58,381
57,383
55,390
52,400
58,400
62,12
62,28
63,30
63,52
69,46
68,59
68,62
68,64
69,74
61,87
65,98
64,105
67,105
65,108
67,110
65,135
68,135
65,139
63,173
62,185
63,230
65,247
66,250
67,250
66,268
68,270
68,348
65,358
69,358
63,365
66,370
64,378
66,387
75,7
74,15
71,25
78,63
79,69
72,130
78,133
78,205
78,238
77,246
73,250
79,251
73,265
79,275
79,356
75,380
81,22
83,23
84,35
85,35
84,49
82,68
82,140
81,143
89,145
83,154
83,155
85,155
86,178
85,198
86,202
87,215
88,218
83,222
87,245
86,250
88,254
84,260
89,260
88,265
81,273
89,343
87,352
94,20
93,24
91,27
91,29
95,27
97,32
91,36
98,35
94,48
94,50
94,53
98,55
92,63
99,65
95,70
98,95
95,115
91,120
95,120
92,125
94,124
98,128
98,147
96,163
94,170
98,177
95,248
98,250
95,257
99,336
99,338
92,345
95,349
91,355
102,34
104,37
109,37
105,40
102,46
105,46
103,53
105,53
101,55
102,62
311,399
319,405
315,411
315,414
316,417
314,423
314,434
319,444
319,450
315,458
319,460
319,462
318,464
315,468
315,477
315,485
311,500
105,67
102,67
109,82
105,90
106,98
105,102
104,110
109,112
102,130
109,132
107,148
103,150
109,153
105,155
103,157
103,158
101,160
109,165
102,190
102,195
108,205
109,209
109,218
108,225
104,228
107,230
105,243
103,255
102,258
102,260
105,273
109,273
106,275
101,323
105,360
103,362
105,364
106,367
109,367
104,368
103,370
109,370
108,373
109,374
105,400
103,419
106,424
105,427
101,428
102,432
107,433
107,435
105,445
108,445
109,446
101,448
102,450
114,37
115,40
116,46
113,51
114,56
112,65
115,79
116,85
111,93
119,97
114,115
117,125
118,142
118,152
119,154
114,160
116,168
115,178
119,180
115,183
117,184
118,203
119,210
114,210
117,230
111,253
114,253
116,258
119,257
115,263
111,284
118,288
119,290
124,255
128,258
121,286
121,368
125,380
122,385
127,385
124,390
126,390
124,393
125,394
125,396
126,404
129,422
123,457
126,455
125,458
131,24
138,115
133,125
137,130
138,136
137,146
139,145
131,175
138,172
135,183
132,217
131,248
139,245
132,254
138,260
136,258
131,268
135,268
132,370
132,380
133,384
137,387
135,390
134,402
136,404
131,410
134,412
136,412
138,420
135,430
139,449
134,458
139,455
135,460
146,15
147,25
149,50
142,75
142,115
148,133
147,157
143,175
145,177
141,180
148,185
145,190
149,187
148,193
147,199
149,205
145,215
149,230
145,240
145,272
145,372
143,399
146,402
149,426
149,437
144,457
142,465
149,465
142,480
153,25
151,43
157,50
158,54
154,130
151,142
155,155
152,160
153,163
159,170
155,176
152,182
152,185
159,187
151,194
155,210
159,210
151,240
155,266
153,277
151,280
154,284
153,290
150,290
154,294
155,298
158,300
156,328
157,370
158,384
159,393
154,400
158,400
158,405
155,412
158,425
159,426
154,438
155,437
155,445
153,450
155,467
154,480
155,485
163,13
168,13
168,15
163,20
167,20
165,23
166,25
162,37
162,42
162,44
165,44
163,55
167,60
167,80
168,150
165,155
167,155
169,155
161,162
169,166
166,176
168,183
165,190
167,193
161,210
168,210
165,230
164,265
161,272
165,280
161,286
165,286
169,290
162,290
165,295
169,295
168,325
165,330
161,365
161,395
168,392
162,398
168,408
168,420
165,434
169,448
164,457
169,458
165,470
178,6
172,19
177,27
175,155
176,160
171,165
175,175
178,180
171,193
178,192
173,210
175,240
171,247
175,248
172,253
176,253
175,257
174,283
175,288
175,303
178,325
175,347
175,350
175,355
171,365
175,370
173,390
178,395
177,405
171,410
174,410
177,410
172,430
172,436
175,440
173,445
176,445
171,450
175,454
172,458
175,460
175,470
172,473
172,488
172,495
185,7
184,15
185,25
183,26
183,30
181,35
185,42
187,42
189,44
185,54
186,57
185,78
181,100
181,160
185,155
184,165
181,169
186,172
183,183
182,188
185,189
181,198
185,238
184,248
189,242
187,247
181,252
187,252
185,285
185,307
183,328
189,350
189,360
183,373
186,385
183,404
181,410
181,415
184,424
185,431
189,431
189,436
186,442
185,443
189,447
181,458
184,459
184,470
184,475
184,483
198,13
195,17
199,20
199,30
191,48
194,57
195,160
198,198
195,203
192,206
193,220
193,228
191,243
195,253
191,262
198,265
193,290
195,310
199,320
193,330
194,335
195,350
195,362
195,365
192,370
192,377
199,381
191,383
191,386
197,387
195,395
192,403
194,403
191,408
193,412
198,413
191,420
198,420
195,423
195,437
198,437
197,450
196,460
199,460
194,476
195,476
193,480
197,480
191,485
198,489
197,492
199,499
204,5
202,15
205,19
209,25
205,160
203,178
209,180
209,188
408,111
400,116
401,118
409,128
409,139
404,145
408,143
403,146
403,148
405,150
400,154
403,157
402,160
402,162
408,161
402,168
405,164
408,165
408,203
401,212
405,214
404,215
408,221
405,223
405,227
402,230
408,228
409,237
406,241
400,8
400,8
402,16
403,16
407,54
402,61
408,58
409,61
407,63
407,65
405,67
409,96
405,98
407,100
409,100
405,101
405,104
403,104
409,104
408,106
409,106
403,111
404,112
415,369
418,370
416,372
410,374
415,375
412,419
412,419
411,425
411,425
417,426
415,432
415,450
418,453
415,462
412,470
402,0
402,1
405,0
402,0
406,0
405,2
405,3
404,6
408,7
403,8
409,8
404,10
402,12
416,155
410,159
418,160
411,233
412,231
415,234
418,239
415,242
416,242
413,247
413,247
413,250
415,253
416,252
411,259
415,262
417,268
419,267
413,273
410,293
412,312
419,325
413,352
413,355
410,356
418,355
413,362
419,365
417,365
412,60
413,63
414,66
412,69
418,73
413,81
415,83
418,88
419,99
410,95
417,95
415,104
415,104
416,107
418,110
418,112
413,113
415,115
419,125
419,130
411,133
419,137
413,138
429,369
429,369
421,373
423,374
422,378
422,380
429,378
429,380
429,410
425,419
429,426
425,429
428,440
424,444
426,452
427,452
413,0
411,2
413,3
414,3
415,5
418,7
411,12
410,15
419,15
414,19
413,54
428,117
425,124
429,124
422,129
423,130
425,132
421,132
425,132
423,140
423,142
429,144
422,146
425,148
422,164
428,238
422,243
425,245
429,246
425,255
429,259
428,269
429,270
425,273
427,274
429,275
425,296
429,307
421,362
421,368
425,369
427,7
423,11
425,15
428,18
423,20
420,22
425,24
428,25
423,30
425,40
420,51
424,51
421,59
428,65
429,62
423,73
423,75
427,75
420,80
429,77
428,80
423,83
423,86
428,89
423,86
428,89
423,86
428,89
423,93
422,96
423,101
423,102
428,104
429,106
438,231
435,240
439,252
437,259
437,259
436,257
433,255
432,261
432,263
439,270
435,277
438,285
431,290
433,295
430,298
437,338
436,363
430,365
433,368
432,375
431,377
430,420
433,425
435,426
433,427
432,433
438,447
438,452
425,3
422,5
425,5
360,340
369,340
365,344
369,344
366,353
368,365
364,376
363,387
365,387
361,392
364,392
365,392
363,392
361,397
365,397
353,155
352,156
353,156
357,160
351,161
353,161
355,161
354,165
357,165
354,166
356,166
358,185
353,187
358,193
352,196
355,196
354,202
351,205
354,205
352,206
353,208
359,208
352,213
353,213
357,213
358,213
359,219
355,75
356,80
356,82
358,62
352,95
355,95
356,95
356,97
352,105
359,107
352,116
352,120
359,128
352,129
351,130
354,130
351,132
354,132
353,137
351,139
354,139
358,139
351,142
351,145
359,145
353,146
352,148
353,148
351,150
353,153
345,419
349,419
343,419
348,420
344,422
346,422
349,422
341,425
343,425
348,427
343,432
342,446
351,10
352,11
354,36
358,57
353,62
357,62
358,62
359,62
357,65
357,69
359,69
353,70
355,70
355,71
356,71
357,71
351,75
344,285
347,285
347,290
343,299
347,299
349,299
345,300
342,305
343,305
345,305
347,306
348,314
347,320
349,320
344,330
348,330
341,340
341,349
345,349
347,350
342,354
349,357
345,395
347,397
349,398
348,399
345,400
349,404
349,415
349,419
343,158
345,158
346,158
341,160
345,160
343,161
344,162
345,167
344,168
341,179
345,182
342,188
344,188
341,190
344,194
346,194
345,195
348,202
348,205
347,210
349,210
345,215
346,215
341,222
345,225
341,253
347,265
345,273
346,275
348,280
331,329
332,333
337,333
331,340
338,340
331,345
336,345
338,349
336,350
337,350
335,355
337,355
337,358
339,364
337,365
338,395
337,400
339,400
337,401
338,402
332,403
337,403
333,405
333,408
335,410
337,410
339,413
334,417
337,425
333,430
332,260
334,260
336,260
338,260
333,261
336,261
339,261
332,265
337,265
333,266
335,266
336,266
339,266
331,272
332,272
335,272
332,275
335,275
337,275
334,276
336,276
335,280
333,282
331,287
339,287
332,287
335,287
335,290
334,293
333,314
335,177
339,180
334,183
337,183
335,184
339,184
334,185
335,185
337,185
335,195
336,195
335,200
339,200
339,210
332,233
334,237
337,237
339,237
331,240
336,240
332,242
338,246
332,251
335,251
337,251
335,252
337,252
333,255
334,258
339,258
335,132
338,132
336,133
331,135
333,135
336,135
334,137
336,137
338,137
334,143
335,143
337,143
333,150
335,150
338,150
335,152
338,152
334,155
338,165
338,165
332,167
339,167
334,170
337,170
336,174
333,177
337,177
338,177
339,177
334,179
333,73
335,73
335,79
335,84
337,74
335,95
335,105
339,106
338,111
339,110
332,111
331,114
335,115
336,115
332,116
339,116
334,117
334,118
334,120
339,120
336,122
332,124
337,124
335,125
338,125
334,126
336,126
337,126
334,132
334,132
321,156
321,160
322,162
321,162
321,165
328,167
322,169
323,169
327,169
322,170
325,170
326,170
321,176
327,177
327,189
326,215
322,245
321,245
325,275
328,277
324,280
329,280
322,287
328,285
327,286
329,286
322,294
321,294
322,305
321,310
323,18
321,20
325,23
327,25
325,30
322,40
328,40
329,40
320,47
320,43
324,57
327,60
329,70
328,95
325,97
327,100
323,113
325,118
328,118
324,119
326,119
325,120
324,123
326,130
329,130
322,134
327,135
327,138
321,145
329,145
322,310
328,330
322,335
321,347
325,347
324,356
327,356
328,365
325,375
325,400
328,420
322,431
322,432
325,440
328,445
321,458
322,460
324,465
322,470
321,472
325,472
321,488
323,478
322,480
322,482
333,20
336,20
337,20
337,21
336,24
337,25
333,26
335,26
334,27
335,27
333,28
334,28
336,33
335,32
336,32
337,38
332,38
338,39
337,41
339,41
331,43
336,43
337,43
337,46
334,48
337,48
338,50
337,59
334,60
335,65
332,70
335,70
336,70
337,70
336,434
336,437
336,454
335,455
336,455
335,460
335,465
336,465
333,475
335,475
336,22
332,40
344,41
345,41
347,44
344,50
349,57
342,62
341,65
348,65
341,68
345,71
348,71
349,71
348,75
341,80
348,81
345,92
344,95
343,92
343,100
345,100
347,102
347,105
348,105
341,109
343,109
345,110
347,110
344,115
347,115
349,115
342,125
345,125
345,127
348,127
342,134
345,134
344,135
342,140
347,140
342,150
341,150
345,150
344,152
345,152
341,155
346,155
346,156
341,158
205,194
203,197
205,200
205,222
201,223
208,240
201,255
201,263
207,264
201,310
205,320
209,315
205,325
205,343
208,358
202,365
208,365
203,367
201,370
201,375
205,379
201,385
205,387
208,396
202,403
203,407
201,420
205,422
203,430
205,435
208,440
201,445
201,460
208,462
206,480
208,484
208,490
205,492
209,500
212,2
211,22
215,30
218,40
214,50
216,58
215,160
219,167
216,196
215,247
215,285
215,303
219,305
219,313
212,320
213,323
215,325
219,330
218,334
219,336
216,355
214,362
218,366
217,371
215,378
216,385
214,387
214,407
213,410
214,415
215,424
219,426
213,429
214,430
211,440
218,440
213,445
215,447
212,450
215,447
212,450
215,457
215,459
215,460
215,468
214,470
218,470
219,475
218,488
212,494
218,500
217,500
221,25
224,30
223,36
225,40
221,53
228,56
223,60
224,60
221,70
221,150
221,160
229,165
225,180
227,265
221,285
225,289
229,295
223,306
227,310
221,322
225,328
225,335
223,337
228,345
228,348
226,354
226,357
222,360
222,365
222,367
226,370
225,374
222,378
227,376
223,399
229,406
228,408
224,412
225,419
229,425
228,430
225,446
225,453
229,480
231,35
238,36
235,45
231,50
235,50
235,51
238,53
237,75
231,75
231,95
233,125
236,157
239,167
232,175
236,200
236,225
231,230
231,235
238,245
237,280
234,295
233,295
238,300
231,315
236,320
234,328
237,329
239,331
238,335
238,337
232,342
237,355
239,355
231,360
235,363
239,355
231,360
235,363
239,371
233,374
235,383
234,390
236,400
239,405
239,408
237,447
239,455
237,469
236,470
245,25
246,30
242,34
245,40
247,40
244,46
241,50
241,54
247,67
248,80
242,120
245,150
249,150
245,155
241,157
248,160
245,165
247,165
244,167
245,170
247,173
248,180
248,185
242,195
146,195
245,200
248,205
249,205
246,210
247,215
248,215
245,220
247,223
245,225
247,233
243,240
245,300
244,303
244,320
244,325
245,325
342,330
343,335
342,342
247,348
241,350
242,355
249,357
247,362
243,365
346,368
348,368
348,368
347,370
245,380
249,385
349,390
248,395
249,400
245,403
245,408
241,433
246,437
241,440
246,450
245,455
241,460
249,460
244,470
246,470
241,470
243,475
251,30
255,38
259,43
252,60
252,65
252,60
255,68
251,90
256,92
255,97
253,103
252,110
255,139
256,141
255,142
257,142
255,145
253,160
259,163
254,172
251,175
257,175
251,180
255,180
255,183
251,190
258,192
257,195
257,198
252,200
258,204
251,207
251,210
255,210
258,210
255,212
252,220
257,220
257,220
251,230
251,240
251,246
258,280
259,287
259,294
255,310
255,320
257,333
259,340
259,343
259,347
258,350
253,353
259,353
256,356
259,360
251,367
253,373
255,378
259,388
251,397
255,397
255,400
257,403
259,408
259,412
258,430
255,440
258,447
256,440
253,500
267,25
267,30
267,50
262,62
265,75
265,78
269,83
269,86
261,95
262,137
267,137
269,138
268,141
261,147
261,160
269,163
262,167
263,176
261,185
262,185
263,192
263,193
262,195
261,157
264,200
261,204
267,205
261,207
261,210
263,212
268,218
261,230
265,263
267,267
269,272
262,278
261,285
261,293
264,308
268,319
269,339
262,343
265,348
261,350
269,350
263,353
267,353
269,355
261,360
267,375
262,385
261,390
237,390
261,393
268,393
262,396
265,397
261,403
264,404
265,404
269,404
262,407
268,413
268,415
266,416
266,420
265,421
261,445
263,444
265,447
261,450
263,450
263,468
265,475
264,485
261,495
261,498
275,7
279,13
277,20
271,23
274,25
273,27
277,30
272,33
276,38
273,40
273,40
279,40
275,46
279,46
275,50
279,50
273,55
275,55
275,58
275,64
278,67
271,90
276,91
272,112
275,113
276,120
271,130
271,135
275,136
272,138
272,140
275,140
272,150
275,151
273,158
272,166
277,178
277,185
271,212
279,223
274,230
279,260
279,266
272,290
275,300
273,307
276,308
277,325
271,336
279,336
272,339
275,339
374,342
275,345
279,350
275,397
275,400
279,397
272,402
272,405
205,405
278,408
273,413
275,415
271,418
275,419
271,420
275,430
276,434
274,436
274,456
278,458
275,462
275,465
273,470
274,472
275,482
272,492
285,25
285,34
282,40
284,40
281,47
284,49
284,53
285,53
287,53
282,58
281,64
281,74
287,85
288,87
289,90
281,96
283,120
281,130
283,163
283,168
284,173
285,179
287,182
288,186
287,213
284,228
281,232
284,232
285,236
286,238
288,238
281,260
285,284
289,295
286,298
281,311
281,312
288,312
281,317
285,317
288,320
281,324
289,327
287,338
284,345
281,351
282,352
288,354
289,355
288,356
288,363
288,365
286,380
283,403
285,405
283,415
284,415
285,415
283,427
287,430
284,434
285,434
285,445
281,455
282,463
281,467
288,468
289,472
285,476
285,478
282,480
285,480
289,482
281,486
285,487
289,490
281,494
296,33
295,44
293,50
292,52
294,74
294,82
292,88
294,88
294,90
299,144
296,148
295,155
298,158
294,160
296,160
296,161
294,163
295,164
294,172
295,173
294,178
292,177
291,180
291,214
292,227
298,228
291,238
292,239
299,239
295,244
291,247
298,247
297,249
293,252
276,276
291,286
297,296
292,300
299,308
298,311
292,315
291,318
292,330
296,331
294,334
298,336
298,340
291,342
291,345
296,348
291,351
299,353
293,356
295,358
291,368
291,370
298,371
299,378
294,283
295,395
294,448
295,452
299,453
295,460
299,460
293,465
297,465
292,470
299,472
291,476
295,478
291,480
294,480
295,481
291,486
293,492
291,500
304,10
301,30
305,34
304,46
309,46
306,55
301,100
309,100
308,102
304,104
305,105
308,105
301,109
308,125
308,133
308,143
307,145
303,153
308,154
301,158
307,160
301,164
305,167
308,170
308,171
302,174
305,175
306,175
309,177
303,178
305,180
308,181
304,197
304,223
301,230
303,239
307,239
303,244
303,245
308,248
301,250
305,250
302,252
306,252
309,252
301,254
305,254
309,254
306,255
307,265
305,280
307,300
305,307
302,310
301,318
305,319
305,319
305,320
307,323
305,325
301,330
304,332
301,330
304,332
301,336
303,336
301,340
304,340
305,342
306,343
307,344
301,346
301,350
302,354
303,354
304,357
301,357
305,360
301,364
303,370
309,373
304,378
