X,Y
31,394
0,369
14,371
15,380
16,306
60,170
65,92
73,85
45,325
52,325
64,321
75,345
110,234
150,30
192,17
192,13
200,200
176,310
176,295
167,410
187,455
187,460
271,220
291,360
293,364
293,362
329,122
297,480
301,476.5
304,480
313,468
317,472
428,271
500,381
